"Cortex1"	"Cortex2"	"Cortex3"	"PD1"	"PD2"	"PD3"	"PD4"	"TRK1"	"TRK2"	"TRK3"	"MM.turquoise"	"MM.blue"	"MM.yellow"	"MM.black"	"MM.green"	"group"
"3758"	342983.13	338460.6	333017.19	485920.25	441582.98	475296.05	475964.51	628130.81	623789.19	708333.08	-0.865733571613441	0.804928467995513	0.851065096085755	-0.246883306442809	0.439887958811904	"blue"
"3759"	141325.39	143309.66	138420.08	249695.86	235824.35	303242.19	244343.23	403256.93	447349.16	260967.52	-0.882909528641355	0.959067791369308	0.882508231776622	-0.153164805350278	0.516790776658452	"blue"
"3760"	1519433.96	1540033.08	1541526.37	2380380.84	2441863.93	2547396.36	2361549.16	2922542.13	3009004.28	2427406.71	-0.980267924862174	0.996360575070223	0.780487922543144	0.0859111355986416	0.727807371888733	"blue"
"3761"	266963.37	262054.6	272281.44	411181.42	383323.17	439498.72	390148.31	438732.99	427337.23	451515.31	-0.976942284939051	0.90258974894234	0.649827482025285	0.216840997794032	0.809510446321232	"blue"
"3762"	152546.89	152246.08	148660.05	237401.01	276776.83	270925.63	306857.49	294888.56	224501.31	227344.44	-0.829551581614216	0.777332866488695	0.376791487631312	0.446784590184764	0.855798693009493	"blue"
"3763"	57673.53	59010.58	55317.02	98552.67	103168.66	74416	100103.99	94539.32	92274.33	61507.06	-0.714512492018359	0.739477075783146	0.313046531585481	0.451099194355006	0.758031591530803	"blue"
"3764"	730510.24	752917.4	739288.33	1277976.36	1368760.62	1323409.75	1031080.77	1327692.61	1375554.08	1237615.93	-0.950673372581797	0.930146919833145	0.61389572912101	0.312619389604482	0.848342826300009	"blue"
"3765"	166486.64	171638.63	172642.56	218464.16	220632.99	210903.22	208566.44	265977.04	260202.5	196452.68	-0.875644130313531	0.964856788376776	0.818510861232335	-0.0357825753807312	0.586251541729275	"blue"
"3766"	427456.58	435205.6	431873.66	583906.32	579592.95	577678.6	570271.39	764328.69	816407.1	552312.91	-0.866686215874539	0.957718420162355	0.873138719088574	-0.151120443161535	0.501908938537073	"blue"
"3767"	113005.12	119440.64	121028.35	176843.6	177069.05	180964.95	176472.93	209598.25	209626.56	151206.54	-0.931653045401923	0.981011381241852	0.705477091317034	0.166962090973756	0.746384570180277	"blue"
"3768"	1274551.5	1332591.74	1281369.1	1845067.05	1848158.38	1884254.24	1765212.35	2134399.3	2081167.63	1805702.45	-0.98320956442796	0.992854140549593	0.755551177851537	0.136364122715436	0.765161202510238	"blue"
"3769"	53507.51	55181.89	54163.96	72079.31	73020.52	73685.13	74703.2	84681.38	93872.9	70206.63	-0.926146383376399	0.978365976965416	0.79423979843913	-0.00020360319225357	0.627811293421402	"blue"
"3770"	24071.27	24321.17	23297.89	39880.31	40783.78	40601.74	36902.81	36935.02	43724.53	30539.61	-0.876271708779383	0.890658523108737	0.446808405073647	0.461805169382793	0.877851738962229	"blue"
"3771"	24147.09	26166.63	25043.42	42444.67	45797.59	46544.83	46263.88	65628.46	73496.7	56346.24	-0.928055228408938	0.953900307170226	0.89682675849642	-0.171885609677464	0.525587012577704	"blue"
"3772"	85664.43	90859.93	88749.47	132492.43	119986.88	123684.94	111536.02	149218.4	145187.3	121183.79	-0.948106839140961	0.979607234837136	0.806235946269037	0.0445407313747249	0.686835178741817	"blue"
"3773"	69295.58	65371.55	77465.75	100683.98	101244.65	108155.04	95433.34	109973.88	118807.32	92360.05	-0.938954633080504	0.968837085978607	0.673375400166031	0.213486031932183	0.776899205320109	"blue"
"3774"	112549.14	110778.28	108182.24	195759.41	206861.92	222125.58	190270.94	244615.79	264309.39	201766.05	-0.976083455507295	0.991243357549708	0.757961534868686	0.116192495688979	0.742996560528471	"blue"
"3775"	101102.65	98660.09	101552.02	134247.66	140711.31	143474.25	139237.96	156864.5	160966.31	118347.45	-0.909235500216072	0.967307974824852	0.671554451634834	0.190340238330844	0.745039804310101	"blue"
"3776"	361867.06	355141.3	348726.47	459556.55	470471.4	483735.84	441318.8	536124.41	544261.89	431912.37	-0.934257292080905	0.990998955598252	0.768481072977496	0.0905671852252328	0.705188549457218	"blue"
"3777"	75904.41	73995.1	79930.17	114118.78	112601.27	119511.21	104747.21	119991.95	134054.78	101654.82	-0.943081311186532	0.971488490880407	0.662477893242046	0.233510321141055	0.789257373500714	"blue"
"3778"	235070.43	251372.25	243779.56	405296.55	360773.09	408668.85	361696.79	501355.85	507729.43	375991.35	-0.947189652376568	0.989734349106704	0.827303724189717	0.00132606332154781	0.657670552016467	"blue"
"3779"	124028.61	128031.25	127039.12	218097.89	227123.3	252017.06	236234.94	306455.98	302874.51	201372.88	-0.938611484585132	0.9864056711062	0.761482457285146	0.083798250224082	0.703097772915688	"blue"
"3780"	220128.67	230934.92	235638.62	311803.75	306248.17	313098.76	291489.68	413414.62	411174	323143.96	-0.908671793330695	0.96961184223784	0.912958903283303	-0.16439631163402	0.528696960799496	"blue"
"3781"	88006.8	96926.12	97495.83	203120.97	228189.32	222058.96	199587.38	283560.02	273670.46	169568.79	-0.93807534720165	0.986146128235134	0.723632363679305	0.157919566342707	0.748234335178385	"blue"
"3782"	54973.49	59986.01	55724.06	79401.97	78838.56	86035.68	79758.83	105512.43	105557.99	72290.4	-0.894947268825531	0.974526246513588	0.815236393868287	-0.022614033003487	0.6089826303262	"blue"
"3783"	39518.84	31278.05	35349.13	57563.93	53239.91	61599.08	62233.59	71091.39	65492.42	51692.24	-0.931423926291682	0.943016698832519	0.671561086068786	0.172470250736603	0.757905566767277	"blue"
"3784"	78693.74	83781.42	79981.59	126554.47	125869.76	154898.3	132554.63	159745.71	149790.54	108376.3	-0.90887372227983	0.943050705918858	0.628401236877446	0.254140473127064	0.796441129174016	"blue"
"3785"	56905.86	58592.37	56638.37	75742.17	71429.04	80826.24	72553.33	103959.3	97396.75	71545.17	-0.863834692330886	0.950565939720561	0.87431558489387	-0.135228845444035	0.527413990173744	"blue"
"3786"	61237.76	75521.82	64999.38	105173.59	99930.11	115172.61	110422.96	143480.29	148762.29	94468.29	-0.899484734010072	0.968904450089609	0.801548595298759	-0.01631860564111	0.610971544054803	"blue"
"3787"	27889.78	29264.68	32537.05	50823.13	53799.11	58267.78	48957.56	67343.49	67862.81	48482.2	-0.952562854412552	0.993618607414076	0.766558224860914	0.105526914344318	0.726110332046652	"blue"
"3788"	114104.08	117622.77	119731.31	167426.69	171914.46	192583.05	177034	178218.99	179762.14	146163.69	-0.896520530728217	0.892503252442735	0.460203983302608	0.453117006659874	0.899978937115656	"blue"
"3789"	101687.68	105019.43	110735.88	224844.76	235414.84	244334.13	217168.46	291618.57	305453.73	211538.02	-0.97078618991538	0.997241789177373	0.75181821322656	0.129338205922196	0.748027653219461	"blue"
"3790"	111773.15	114438.5	114494.94	167312.87	174277.8	184707.31	167771.41	204675.02	213478.63	139498.68	-0.899466983729872	0.969923284483787	0.694162947129582	0.161735513093258	0.722475230344449	"blue"
"3791"	113764.99	119213.86	117552.09	168724.3	172612.71	183220.18	163022.11	201278.71	203932.66	141689.66	-0.906591287273551	0.972533739635422	0.690901056641506	0.182721284475777	0.743243295906429	"blue"
"3792"	224250.74	260765.47	241650.65	355382.91	352398.12	381443.4	320941.66	462424.72	429488.16	330424.25	-0.922311989672349	0.979379108092569	0.807471853286989	0.0366025304068521	0.671344827078767	"blue"
"3793"	339792.88	309575.11	329591.92	376833.37	412261.42	401793.8	371307.81	550924.01	500271.52	470155.64	-0.841035164297363	0.880537580909886	0.951159268628985	-0.31791799718748	0.397516276658461	"yellow"
"3794"	96023.94	105022.94	106599.74	138489.99	131912.01	155072.52	134437.51	156232.97	156667.85	153106.23	-0.970102173779621	0.932553953772125	0.736137760916729	0.108039636699223	0.73803989475771	"blue"
"3795"	42600.93	41408.36	40265.42	68050.42	73344.77	58168.44	80624.73	69622.32	67430.78	56056.19	-0.808703431807839	0.778408980275761	0.371132583123407	0.411401990634412	0.795354804434225	"blue"
"3796"	203276.67	210695.59	202961.82	606069.65	651392.61	506426.93	700922.62	700226.32	611500.67	433165.35	-0.887944492194194	0.876748320895855	0.499834485735056	0.358261855255619	0.827476229455112	"blue"
"3797"	114178.82	106969.46	119632.37	245570.82	268966.79	211181.22	276612.09	277467.63	241120.56	189045.34	-0.875528580740255	0.861095955253612	0.477511353656624	0.377214147861096	0.831529394025688	"blue"
"3798"	49079.23	53073.44	56064.71	65605.56	63817.51	62312.81	63719.63	85365.87	81174.11	64495.04	-0.846622131082679	0.929767671936753	0.908331349605202	-0.221200966641978	0.45212445667316	"blue"
"3799"	59200.79	60275.33	62740.68	105286.23	123179.86	131117.16	111692.98	152301.18	150523.61	96260.18	-0.925831820155343	0.979785750268799	0.725079883290224	0.141799256425647	0.732111568525513	"blue"
"3800"	99978.84	99104.54	94898.16	152623.42	169413.56	162270.53	156972.43	164671.03	179590.72	130600.25	-0.916628401246951	0.936833119868893	0.550604250145481	0.354022586577522	0.843047791719383	"blue"
"3801"	93392.24	103122.27	107969.77	160765.65	167116.92	163692.37	156131.53	173709.88	177204.09	127269.36	-0.906843321481635	0.939878426957392	0.559156210295374	0.354653877105386	0.841458215896185	"blue"
"3802"	131989.86	148703.19	147320.14	229663.26	216646.87	224083.2	208434.17	257105.57	275246.89	190737.21	-0.930681487910754	0.982723862762252	0.727675446937914	0.137241862379769	0.722580683903545	"blue"
"3803"	2852342.06	2796652.58	2770231.9	8966813.7	6812824.63	7148956.74	10155999.42	6651699.49	6844898.53	8985180.03	-0.820171802183086	0.675914142469515	0.308512938032696	0.422508213089142	0.806346920089534	"green"
"3804"	523425.07	568225.96	549979.67	795759.95	781488.7	853034.8	678709.06	834583.85	857103.74	689937.5	-0.918142079576169	0.944889235019073	0.61133722901116	0.315457862532679	0.83446935168117	"blue"
"3805"	164488.63	183682.28	189595.45	213035.8	202050.76	211157.92	208262.35	273320.82	277692.6	243461.9	-0.844250721620746	0.889623229589907	0.958915946259026	-0.345423045646126	0.366081514279065	"yellow"
"3806"	228550.05	364911.13	242860.41	306784.19	295061.02	402251.59	340849.67	563779.39	489389.48	425138.44	-0.727836433651734	0.783361631793149	0.90065653959812	-0.376865267062161	0.285764688384784	"blue"
"3807"	765124.5	785395.73	822184.68	1208089.31	1141058.66	1208243.56	957182.89	1332069.45	1261323.08	1087374.2	-0.937520858199639	0.958338384829484	0.718256594040635	0.182753261233387	0.771948086532704	"blue"
"3808"	776748.27	857861.68	804043.8	1638219.77	1530310.31	1748396.76	1351890.58	1783794.3	1550482.15	1482911.29	-0.955773957627283	0.921704472781089	0.588712781003379	0.350904218571504	0.888451735355307	"blue"
"3809"	385464.14	387934.43	410366.44	574119.35	587346.72	596138.45	545353.46	697948.69	676774.52	542545.83	-0.959091735649582	0.995412930745685	0.769617041318546	0.108935627474541	0.734077482741137	"blue"
"3810"	249925.39	267924.45	292776.87	376207.1	372845.36	392227.11	334507.57	500288.75	446561.28	396969.67	-0.922784305905201	0.956731546927049	0.871305076060457	-0.0751509527808047	0.604225557263176	"blue"
"3811"	38955.82	39524.08	40721.03	56260.65	54458.67	58430.59	55612.56	68916.62	69625.05	50240.18	-0.921184430965981	0.985064687323279	0.780895527463396	0.0473327943656364	0.667706259097228	"blue"
"3812"	97093.97	109181.44	104505.25	160031.07	171425.72	161549.32	164430.02	188347.66	196070.77	145474.33	-0.948065683643127	0.979615830002122	0.696923041376487	0.17985380969779	0.757658502194523	"blue"
"3813"	53421.47	63068.75	57180.58	87285.4	83695.8	83387.26	81568.13	105307.25	91166.04	85634.55	-0.958155890376363	0.954603489539459	0.764603802421482	0.0925799293760097	0.726865796482109	"blue"
"3814"	125191	129617.85	123236.09	194645.04	189945.28	210370.26	180659.69	228960.23	212742.01	200989.28	-0.986115015154523	0.965560658003809	0.728534271520313	0.168093183464868	0.793177942122401	"blue"
"3815"	538106.71	540934.12	567718.02	972311.62	992673.6	942499.86	901079.83	972840.3	1016924.2	893383.71	-0.969457305123893	0.936526925432401	0.570257650492184	0.360839110266237	0.883040415360946	"blue"
"3816"	207337.52	216032.07	212718.53	333982.38	342699.68	341679.31	326009.1	549823.16	526994.16	342894.95	-0.870765127998153	0.953885028956291	0.914965162076876	-0.202180653600987	0.482215283931826	"blue"
"3817"	380073.32	397550.45	385769.2	568001.75	564426.23	617059.94	558518.97	613664.22	684775.21	495982.89	-0.92856760776935	0.964778787397547	0.640140408787848	0.245593974248706	0.786636245434388	"blue"
"3818"	317266.83	307480.61	318857.82	551703.03	554390.33	544284.74	442919.98	567311.89	530015.2	484828.83	-0.940415472813512	0.919605002179674	0.567163390995813	0.37903280652723	0.890222857085515	"blue"
"3819"	120123.35	106280.12	115019.14	201708.06	235889.65	199223.6	180412.78	190514.41	222013.16	178601.22	-0.891673673085894	0.875152818471901	0.4686614251009	0.433906206027356	0.869417366056949	"blue"
"3820"	158549.94	155330.87	162688.1	215429.99	203807.75	205368.44	200630.62	270823.71	272019.77	198172.53	-0.877165431422984	0.961739533904007	0.873718480225735	-0.131990865597586	0.526949326274494	"blue"
"3821"	54335.25	50356.53	52128.26	63661.98	63472.87	71687.85	60878.64	80887.06	86453.41	70809.17	-0.887667933590648	0.941164073087681	0.899118611139103	-0.183762390172117	0.502905696584258	"blue"
"3822"	120956.47	122249.65	128011.5	175594.75	187838.47	159972.82	180453.33	306922.15	285259.44	214619.89	-0.830342599394728	0.899408565527728	0.957973312924951	-0.340128723972908	0.365783283841527	"yellow"
"3823"	136253.18	140997.46	145978.57	187480.37	191921.24	189847.58	183840.1	217405.1	228755.5	192238.42	-0.966804670187827	0.991554188623372	0.814915829126857	0.0193251887887735	0.671805773509937	"blue"
"3824"	4424362.81	4538534.84	4801735.81	6343166.9	6491861.19	6116032.78	6202471.95	8595919.34	9064920.65	6581736.62	-0.886425867216468	0.957660486469092	0.905787065497708	-0.190814256385523	0.488880696334102	"blue"
"3825"	149272.4	151510.12	148782.92	204635.32	192518.1	205887.02	188929.49	237224.21	250120.9	202684.68	-0.945919930642712	0.9858838666087	0.849660063050596	-0.0433043540908338	0.624578074307955	"blue"
"3826"	475438.26	505866.92	540890.76	890578.83	947051.28	1015552.22	826771.22	1086760.57	1127131.88	916577.26	-0.979298743139602	0.984351693456784	0.732594973818451	0.165446968780174	0.77799464001157	"blue"
"3827"	364812.76	332837.56	333757.34	511639.74	549490.17	535876.33	472769.13	526626.3	499559.29	461191.23	-0.909116938258272	0.881373868466421	0.461790485547859	0.480819120457286	0.930974012618529	"green"
"3828"	35062.11	32409.29	32891.75	50751.48	47086.67	42384.98	45900.61	58337.58	52848.11	42584.11	-0.894302659122002	0.936826681427159	0.742430683135391	0.0658690132245869	0.663897024220814	"blue"
"3829"	16364.03	16309.76	14218.7	22420.96	26799.19	29176.84	23972.51	28196.97	32440.36	30014.9	-0.942321573756525	0.912250074517715	0.723937174674845	0.0800592356792796	0.692455076855603	"blue"
"3830"	1993413.93	2075576.07	2078033.4	3149472.39	3142237.66	3252833.35	2905376.72	3527924.24	3244409.33	3006260.74	-0.978380880887789	0.960786274549657	0.658426154389005	0.273217652022079	0.851413730028986	"blue"
"3831"	122575.53	123982.74	126655.03	162843.12	156567.82	163217.08	150755.82	209510.26	207519.03	168088.58	-0.902094298135377	0.963278500901847	0.921297235462759	-0.18392699986748	0.51418822898763	"blue"
"3832"	29727.22	33613.96	30305.76	41007.12	37792.88	37379.47	34322.13	51909.53	52633.53	37010.03	-0.787854686671164	0.899729731620134	0.898179379520319	-0.244723065454534	0.396913158247237	"blue"
"3833"	110869.84	116498.96	116683.01	191088.6	190584.48	197508.19	166014.9	209838.07	211299.58	167600.23	-0.960715460494917	0.97669206606116	0.664672400430934	0.265850260478407	0.829892201240369	"blue"
"3834"	358047.46	318463.9	353563.76	528136.88	583151.93	571604.87	500625.13	790513.99	743124.45	479402.44	-0.881823047264259	0.967780309695776	0.826565224383	-0.0357584143237091	0.597459612773785	"blue"
"3835"	1051316.14	1090955.7	1064338.96	1544600.93	1513988.72	1601991.94	1475106.33	1869199.12	1914513.33	1517658.43	-0.961899637224489	0.99784869266458	0.817512231240879	0.0258633192185609	0.680198730686978	"blue"
"3836"	263042.98	253098.56	264561.48	337592.43	336382.26	332326.06	353271.98	427240.31	417615.75	343024.74	-0.925626345402876	0.970219715776082	0.859276492512407	-0.0981085657584486	0.57822537790404	"blue"
"3837"	193164.81	199650.9	195944.37	265260.53	259968.51	267149.27	241985.16	328046.8	338406.24	265701.73	-0.920702232752986	0.980167159860735	0.884312978560177	-0.104631017646436	0.572018377347473	"blue"
"3838"	1645865.75	1628894.26	1842843.94	2467897.01	2463009.06	2458676.03	2293929.85	3125714.02	3096761.42	2258443.43	-0.914181074583105	0.982961172619887	0.825603540919836	-0.0135140659081316	0.626169680151385	"blue"
"3839"	758140.49	786017.28	791477.38	969107.25	972042.87	966395.02	950489.31	1177744.28	1219378.03	956899.78	-0.902079950110121	0.97489494003891	0.876653935915394	-0.120203037165345	0.545475110363963	"blue"
"3840"	62444.45	51745.44	44941	64841.53	65872.23	60293.4	58789.34	81781.78	86529.82	54528.49	-0.673181959738752	0.811833252963392	0.771410114249048	-0.199130437721888	0.347738448287563	"blue"
"3841"	589950.84	575752.72	586938.53	869370.03	894791.38	869519.66	806719.57	1128075.42	1119834.4	806363.85	-0.920620262328833	0.987518510600499	0.830423169324467	-0.0139971008352329	0.630604746900737	"blue"
"3842"	741234.92	776930.52	766503.37	1144456.37	1156865.81	1173628.6	1015482.91	1363893.08	1297675.46	978090.39	-0.924745345471446	0.979204877437766	0.723171621375869	0.167201394364172	0.750993043577592	"blue"
"3843"	87479.7	83767.67	91367.31	147588.9	160783.21	134581.74	127460.56	140275.52	165399.73	118427.16	-0.877888835107084	0.900696259999278	0.525763684713189	0.357934891122245	0.810647506859708	"blue"
"3844"	1267965.33	1289177.21	1351933.51	1918859.21	1744481.43	2053755.47	1764088.51	2561980.25	2483683.17	2237407.57	-0.936406121841424	0.947278290301857	0.89928450756236	-0.147045643759764	0.561831364517751	"blue"
"3845"	1013619.82	1039729.37	1076821.63	1570825.35	1492054.67	1631408.55	1394481.13	1940273.37	1852323.98	1620976.1	-0.966345399488343	0.98180035391793	0.836082872312379	0.00604133977242075	0.678492330521802	"blue"
